Area,Perimeter,Major_Axis_Length,Minor_Axis_Length,Eccentricity,Convex_Area,Extent
0.48092138207310964,0.8531778967173556,0.8225103754869082,0.8619661978003416,0.9623521737247609,0.4813208477082307,0.6673583997298733
0.5093640460691037,0.08750189378737211,0.08449373495427424,0.8572594847219088,0.9712267811811198,0.508230655495318,0.8291566542529576
0.7787681522283426,0.9252123224387264,0.8641624667989544,0.09994671274229508,0.9345589218197037,0.7765401675702317,0.7029144463140768
0.3504256384576866,0.830019755106497,0.8167924069596246,0.7841386902553179,0.9807004538559043,0.35810744208969947,0.8941723022872486
0.6160240360540811,0.867770019807881,0.8409993249739903,0.9217307250030847,0.951492511243473,0.6029571217348448,0.8261194110316138
0.5986980470706059,0.8792989554990278,0.08222720793881376,0.9405284826150586,0.9423195851456847,0.6000985707244948,0.6826193567374563
0.6096144216324487,0.8900092608288389,0.8537624287514248,0.008212048959844934,0.09499282461928293,0.609068506653524,0.7827403874198368
0.6096144216324487,0.8935538220147473,0.8661288491587411,0.9001055031584861,0.9642657000949364,0.6004928536224741,0.07526323996772004
0.6205307961942915,0.8755866840742624,0.8384016049990748,0.9330815896094568,0.9475161383209519,0.6139970428782653,0.7097314979535022
0.5460190285428143,0.09069765231979954,0.929856693260196,0.799358704484792,0.9993304324229063,0.5353376047313949,0.6394241039557527
0.44466700050075103,0.8475219340049218,0.819326212128235,0.8434771810974984,0.9663732264527213,0.4441596845736817,0.06708877047442276
0.4726089133700552,0.0886812236902785,0.8940617361290959,0.7927199748514494,0.9945547324940969,0.4969935929029079,0.7145486107820794
0.613720580871307,0.8988141021571718,0.8907743350093184,0.8735069804573796,0.9765816659972881,0.6059142434696896,0.9232739218652651
0.5653480220330495,0.8642747032200487,0.8065716898123633,0.937756306112955,0.9353876521552178,0.5692459339576146,0.713122983270838
0.5538307461191788,0.8799043037646147,0.8597530292968537,0.0861450430780766,0.9702221413372694,0.5495317890586495,0.6453971109121104
0.4827240861291938,0.8783398803024857,0.8450577422524166,0.845295032985024,0.9725445689477673,0.4921636274026615,0.7242225968366844
0.44707060590886327,0.0842512538205625,0.8155187801458517,0.8471903184035673,0.9643489887944886,0.43893543617545583,0.6895654562187588
0.7086629944917376,0.9290194664771395,0.9112830145365133,0.913918276150983,0.9720043114602029,0.7015278462296699,0.7357883238672953
0.6592889334001001,0.9008890568829194,0.8704141072962611,0.9240583085504711,0.9593264920035915,0.6459339576145886,0.7021567116651446
0.7042563845768653,0.9193831408314928,0.8822941196671644,0.9473833232277391,0.9565948446470897,0.7069492360768852,0.8798441927935408
0.742914371557336,0.9175579707962845,0.8591414165358583,0.9945042146358316,0.936661398200199,0.7483489403647117,0.8744737581295474
0.5984977466199298,0.8916775711020375,0.8849629273515499,0.868295117539815,0.9764698683582022,0.581961557417447,0.6707413653770922
0.6818227341011517,0.945661003763495,0.9297987979844463,0.8819898313773634,0.9829510975781395,0.6791522917693447,0.6149387858738631
0.45978968452679025,0.8665575429736281,0.8463033183559954,0.8319300602017362,0.09677194588143202,0.46101527846229673,0.8885653134216034
0.6906359539308963,0.9315082991851121,0.08873712163681846,0.9231855410655297,0.9657104343601287,0.7005421389847215,0.7425620810324965
0.4628943415122685,0.8543594355891071,0.8244829700257321,0.8478852334525697,0.9666082621976005,0.4933464760965993,0.8846689257935757
0.5215823735603405,0.0871563740463184,0.8520035464344216,0.8589980705903465,0.970890623635744,0.5156234598324299,0.6417765521074239
0.7233850776164247,0.9269955926288934,0.9100991119693215,0.9214680318126659,0.9699927947258624,0.7103992114342041,0.9376803051744673
0.5846770155232849,0.8819555542398703,0.8581042369830303,0.8898443569901691,0.9647520078675922,0.5749630359783144,0.8896097533899379
0.5596394591887831,0.8731543296763753,0.08388670798262807,0.8855264908137306,0.9625089707473775,0.5561360275998029,0.7012636245487204
0.3985978968452678,0.8234338744922766,0.8104256810294442,0.8164520110730159,0.9710508084006111,0.3853129620502711,0.8407783489268863
0.6809213820731096,0.9113021132271941,0.8928422254910086,0.9114569787276712,0.9682221937588005,0.669393790044357,0.8279448598861514
0.5795693540310466,0.8866360822583049,0.8703754890403743,0.8777204565707044,0.9708433217885819,0.5759487432232628,0.6975728967136161
0.899849774661993,0.9699843251133149,0.9458548749976571,0.9844429137630623,0.9639266652743285,0.88743223262691,0.6616211160429437
0.6829243865798699,0.9322595451478355,0.9062536384173562,0.9094026264783063,0.9718826712448666,0.6957121734844751,0.06149474880004264
0.8103154732098147,0.9689578095418141,0.939690781693174,0.9453831897241569,0.9713445875317694,0.8176441596845738,0.6390029479918033
0.5417125688532799,0.8831954634951457,0.8787381854509683,0.08334353505606135,0.981169438994634,0.5288319369147363,0.7026749832685696
0.3225838758137206,0.8027189377561524,0.7510334971967182,0.844837305430841,0.9446563304981219,0.3333661902414984,0.6912788280052181
0.8174261392088132,0.9487150655597593,0.8890935210761817,0.10087394319799674,0.9400964905562995,0.8175455889600789,0.7307497565606823
0.5691537305958939,0.8676752028059128,0.8291495412064656,0.9115315102854192,0.9507087802914895,0.5654016757023164,0.9030327929110524
0.7492238357536304,0.9453164578650003,0.9271192309453135,0.09141752393630014,0.9736877887906163,0.7392804337111878,0.946266420815786
0.415122684026039,0.8575867162801712,0.848935621461518,0.79007181389126,0.9863997419756517,0.4166584524396255,0.6105969290887995
0.7001502253380071,0.9226523769792776,0.8732157408623776,0.9483620843529937,0.9537909040077163,0.7130606209955643,0.6660614737419037
0.7180771156735103,0.9348303968781445,0.9050325269921026,0.926194523310787,0.9676824478106644,0.7230162641695417,0.6720884413206692
0.5582373560340511,0.8737997969369241,0.8433620704625194,0.8912079176890583,0.9604167219382158,0.5542631838344012,0.8113246348930875
0.6518778167250877,0.9113604834283846,0.880936339883382,0.9126281778249189,0.9649726625983596,0.6588467225234107,0.789707475203187
0.6795192789183776,0.9002490982783137,0.8662416933216966,0.09337839857499682,0.9535000654239625,0.6697880729423362,0.7652306779535573
0.7774661992989483,0.9277686511333372,0.8772287514392888,0.9923327196757379,0.9431361071691445,0.7739773287333662,0.7785057580802354
0.7225838758137205,0.9251321398781488,0.8875844715220387,0.9456861267868406,0.9584695079620528,0.7291276490882208,0.7581354418269893
0.5363044566850276,0.8988578937109846,0.8970615189416465,0.8310736346708445,0.9872043741927389,0.5412518482010844,0.8840376067326922
0.38387581372058077,0.8114709733332507,0.7645393099776785,0.8626227016653338,0.9438400004359988,0.3793987185805816,0.6998836448512187
0.5391086629944918,0.8810621383858741,0.8549708597933889,0.8661679902507895,0.9698631629134223,0.5439132577624446,0.6518411471979979
0.4196294441662495,0.86313695590211,0.8551441607433883,0.7999145601336238,0.9854918774557733,0.4138984721537704,0.7899735373770037
0.49814722083124685,0.8801048992864241,0.00804449778010231,0.007282610770400369,0.09780053692358028,0.5172991621488419,0.6911931420418578
0.8102153229844767,0.9754652324691899,0.9652623959495582,0.9178182768938373,0.9825101731116879,0.8040413997042879,0.750402652904644
0.5846770155232849,0.8963745140472753,0.8766095175211448,0.8751533182477826,0.9729487387164818,0.572400197141449,0.6992913249841403
0.6670005007511267,0.09104900909920562,0.8901479281880095,0.9098198810491696,0.9679556452548105,0.6570724494825038,0.6834771158697194
0.5903855783675512,0.8769377694642964,0.8445149121345259,0.9037924475358833,0.9574035048350197,0.5778215869886645,0.7453726761588692
0.4196294441662495,0.840049871431048,0.820429099923016,0.8234969987473251,0.008797240603184516,0.41734844751108935,0.8010847200761219
0.45327991987981975,0.8645117455426359,0.8478984419086899,0.8173234803620717,0.9799257997796436,0.4596352883193693,0.7469194547505026
0.7388082123184777,0.9097778089423604,0.8745311879260832,0.9663635914667322,0.9493867103928997,0.7323804829965501,0.8984238326720705
0.6132198297446169,0.8883645990121194,0.08374191271222199,0.9273505259091673,0.9508848174165804,0.6108427796944309,0.7515602088968725
0.5744616925388083,0.8877629233053834,0.8561557230847086,0.8851306183398476,0.9654332100175493,0.5725973385904386,0.7528470219167125
0.5203805708562844,0.8888185961716397,0.8729037863091467,0.8360137933971437,0.9811539062125016,0.5175948743223262,0.740696871780508
0.4599899849774661,0.8692670030773847,0.864799952796673,0.8038783250153844,0.986611447447451,0.45726959093149344,0.6349373349151215
0.49303955933900856,0.8397034890707944,0.8005572654910745,0.8898963609957545,0.9478310117509604,0.4878265155248891,0.8708459266341514
0.6282423635453179,0.9212374681614565,0.9055615237738077,0.08593889767893452,0.9811128050382399,0.6320354854608181,0.7762809724960202
0.6823234852278418,0.009215435851130476,0.8789483750176534,0.9308822980433993,0.9598942986240058,0.6880236569738789,0.65757489913244
0.42774161241862785,0.8301291507558429,0.7883839355237648,0.8636414776518906,0.9516156860770939,0.42562838836865446,0.7213215370150566
0.6390585878818228,0.9405665977628354,0.9340535719130857,0.08461051028134922,0.9894492022371568,0.627106949236077,0.6092260234036116
0.37245868803204807,0.8307253732359822,0.8204926949076587,0.8025317171332654,0.9770855516373792,0.37062592410054207,0.6315779909859217
0.48372558838257385,0.8587828339816339,0.8429570612363402,0.844909469707873,0.9721213499655055,0.4813208477082307,0.7196141921020425
0.6873309964947422,0.915116546589296,0.8878865632284896,0.9278127590138198,0.9630133679268967,0.6814194184327256,0.6598721396822961
0.5517275913870806,0.8817531778679816,0.85677630134509,0.8727975561425823,0.9686776922731104,0.5480532281912271,0.661089267123194
0.5324987481221833,0.8830860678457997,0.8619305615277401,0.8591117006652693,0.9732811900139254,0.5315919172005914,0.6351864263151397
0.7882824236354532,0.9321391877982831,0.8806610179216215,0.9941944047419625,0.9436910019767395,0.7942828979793002,0.8573062381745125
0.48482724086129203,0.8657862651369302,0.8444752693580643,0.8447500973956449,0.9725353001107078,0.4855593888615082,0.635160381529027
0.5702553830746119,0.8807047945077475,0.8574983243506411,0.8856094987798638,0.9656623657400292,0.5696402168555939,0.818333630714098
0.41492238357536293,0.8120653595339644,0.7756924319259445,0.8684986284120565,0.9459165888462735,0.40502710694923616,0.7800465109605667
0.4384576865297948,0.8450257563615807,0.8142615481795583,0.8487314261570811,0.9635869912975379,0.43686545096106455,0.9259305307237562
0.6599899849774661,0.9121609185598379,0.8824362312896573,0.9120465873694328,0.9654964274971076,0.6511582060128143,0.7439514124944822
0.6322483725588383,0.9207871435607871,0.8873008883400914,0.9002646463596594,0.9695449671581553,0.6362740266140956,0.73097370383539
0.6898347521281923,0.9123378100134887,0.8732185588186004,0.9429955074143737,0.9551993307700174,0.687925086249384,0.6652947348092358
0.40270405608412607,0.8527093207281242,0.8499638350952466,0.7865753984272498,0.9873946025154242,0.39359290290783644,0.6363802806809097
0.5263895843765648,0.8716574020185511,0.8547869279209634,0.8541620727160139,0.09643822914053929,0.5222276983735832,0.7853244018555304
0.5818728092138207,0.8949541521851907,0.8646246028055238,0.8935969745650787,0.9655058239509218,0.58590438639724,0.8855496825730825
0.36334501752628945,0.8002538092986718,0.7742303260640357,0.8320517085630267,0.09480122897422678,0.3491375061606703,0.6699252365303197
0.227941912869304,0.7766051682981691,0.7511774664710197,0.07552227378604565,0.9692097672746438,0.22188270083785122,0.6674514281125216
0.6273410115172758,0.9015290709168714,0.8919023275454631,0.8827881436749083,0.09663403077644903,0.61695416461311,0.8658672085283778
0.4448673009514271,0.08356367539059033,0.0817852458797881,0.8318200956034149,0.9707620149021602,0.4307540660423854,0.6999588715278442
0.6825237856785177,0.9192154305926359,0.8711441354967838,0.9414521086504033,0.9550166457771802,0.6948250369640216,0.6632999919396088
0.45958938407611416,0.8628652476288244,0.8400482194197139,0.08237807658508282,0.9746093318962514,0.4655495317890588,0.7734401070316941
0.7397095643465198,0.913772750522951,0.8597242738877471,0.992770974291639,0.9373589631773983,0.7387875800887136,0.8522195988239234
0.6336504757135702,0.8965604753100275,0.8392992986568646,0.9477787374795124,0.9436100779405816,0.650763923114835,0.6976810259820234
0.7321982974461693,0.91009692571663,0.87217779281419,0.9628917653541941,0.9496212356707604,0.72114342040414,0.8207209222363118
0.684827240861292,0.915614335302629,0.8980296602458679,0.9137938787573106,0.9689223164331405,0.6797437161163136,0.09171187106475583
0.54221331997997,0.9004606000709833,0.8916002358390122,0.8487514335877321,0.982293226773672,0.5611631345490389,0.6771307484033614
0.5663495242864297,0.881888114047245,0.8449163987055698,0.8904914680025566,0.961035920576398,0.5658945293247906,0.658844047579128
0.3062593890836255,0.8207189055502436,0.0812931956352274,0.7582283626128238,0.9874563497212803,0.2989650073928043,0.5953537052208039
0.7318978467701552,0.9357840190304232,0.8990524939923662,0.9397442976314584,0.9629495756357378,0.722917693445047,0.6574304726526341
0.5186780170255384,0.8537559237852791,0.828228728052015,0.8792068875565102,0.9593428559032434,0.508230655495318,0.6701520926488825
0.48652979469203805,0.8703391464821236,0.8453846184588552,0.846580778601414,0.9723089573188778,0.4866436668309513,0.6290224455665772
0.7736604907361041,0.9551351280085612,0.9264606749117973,0.938882679417117,0.969800266084365,0.7803844258255299,0.8685890693903784
0.5236855282924388,0.8823275325593875,0.8647206034473026,0.8437513288397392,0.9775638699577506,0.5190734351897486,0.641514437733278
0.4783174762143215,0.8697100941483781,0.8488612675418415,0.836004018792873,0.9757183547385041,0.4815179891572203,0.6255183276768232
0.6849273910866299,0.9376146979039077,0.09182216546293362,0.8898969719585675,0.9802875267895584,0.6778708723509119,0.7292015926946279
0.5839759639459189,0.8924051128142688,0.8770081223395187,0.8710499593733901,0.9740087342043608,0.5747658945293248,0.6361322968031425
0.6117175763645467,0.8858228491472198,0.8574437595012584,0.9074361696973944,0.9600677791243657,0.6195170034499755,0.7134520115129414
0.700250375563345,0.9334191606191742,0.9168466388922847,0.9116389547622291,0.9737809211388286,0.7058649581074421,0.6334517199080272
0.7023535302954432,0.9198043639314195,0.8843148104314051,0.09317342155215165,0.959069850420434,0.6948250369640216,0.8929932722172107
0.6080120180270406,0.8826429767748063,0.8394111178795317,0.9284722410222489,0.9491291111478778,0.6180384425825531,0.7021975807469893
0.8519779669504256,0.9527555793619086,0.9069770704010188,0.09962529545580852,0.9488336697816805,0.8698866436668311,0.8537646469846737
0.5335002503755634,0.8597473624047728,0.8101262154701615,0.9155219263179614,0.9434045731416828,0.5395761458846724,0.8255928266195206
0.5956935403104656,0.898611725785283,0.8759405223742572,0.8811235548718495,0.9713715618530189,0.603942828979793,0.6762346141480684
0.38768152228342523,0.8285300611606822,0.804726157230217,0.8212651760138717,0.9682816395734348,0.39191720059142443,0.871552332914504
0.39008512769153725,0.8121838807864247,0.7758478010377451,0.8536023988498772,0.9505060240786585,0.382552981764416,0.9244349410435457
0.5564346519779669,0.8963836396503897,0.8708091898792131,0.0855232850205851,0.9743773643155312,0.557220305569246,0.6296429578599777
0.7516274411617426,0.09669769908028769,0.9445487140944268,0.9150545768001188,0.9789671191260075,0.7647116806308527,0.6808266024511087
0.45398097145718574,0.008604619042943256,0.8103559380819251,0.8644795757997749,0.09497956105608123,0.4683095120749139,0.7354642126521004
0.6762143214822233,0.09116770830904045,0.8789302509506864,0.9279224181307345,0.9606380790973384,0.6934450468210942,0.8504016306836871
0.85828743114672,0.96079465169182,0.9136930881748131,0.09953773609697648,0.9509660610308297,0.8570724494825037,0.7250539648642297
0.7937906860290435,0.9714320636024091,0.9375195254377718,0.9411629935203498,0.9717980398883668,0.7985214391325777,0.6427993797029354
0.5954932398597897,0.8913001397382568,0.8536575259869937,0.8992292993079983,0.9611592873713556,0.5864958107442091,0.6644974466243015
0.5540310465698547,0.8839010816246308,0.8419423611171346,0.8883276093769802,0.9607804296888514,0.5578117299162149,0.767375734719279
0.5247871807711567,0.8796800594216594,0.8465753736878359,0.8706415631627623,0.9665998255504702,0.5410547067520948,0.7382293668261821
0.6227341011517277,0.9010331184829639,0.8903650988488048,0.8786327807949302,0.9753183394849774,0.615771315919172,0.7265390952577052
0.8243365047571357,0.9556620740166496,0.0931195396647153,0.9494547045641338,0.9700285263447432,0.8262198127156235,0.9001014615893281
0.6990485728592889,0.9371752235977523,0.92039219821127,0.9001695727787989,0.9771065815916471,0.7038935436175457,0.8863579146583703
0.642263395092639,0.9066070621730612,0.8909931702537269,0.8944622583561137,0.9717947797628709,0.6364711680630852,0.6428333224126759
0.5076614922383574,0.8658372904027523,0.840975500778417,0.8638641559810073,0.9668594709532046,0.5108920650566782,0.8059077900495659
0.7241862794191286,0.9377021697881741,0.927322376041155,0.9045726614613834,0.9776236353504762,0.7219319862000986,0.9009020746653011
0.5345017526289434,0.8789871836601265,0.08696083883886668,0.8460530249398602,0.9796217298049791,0.5341547560374569,0.06920703403395888
0.7072608913370054,0.9326515553413273,0.0892701275215681,0.9245248943647973,0.966707339985204,0.7105963528831938,0.8980098808323955
0.569754631947922,0.8602743085951947,0.8162005841083498,0.9235530824410798,0.943058827181156,0.5653031049778217,0.8230508585165008
0.5889834752128192,0.9048694198161323,0.8757136815151636,0.8774896836849606,0.09638100106916994,0.6000985707244948,0.6568022704591975
0.6467701552328492,0.9214927616902722,0.8983592263959217,0.8941904015242372,0.9735657646526064,0.6503696402168557,0.00786933723495409
0.7222834251377065,0.09414155964772071,0.9116592683535858,0.9246874740316093,0.9696134255039301,0.739773287333662,0.7343679597015675
0.9127691537305959,0.0984191046501213,0.9586934214315036,0.9819260231278228,0.9675024481317224,0.8988664366683097,0.6690247372660293
0.8767150726089133,1.0,0.965388881219931,0.9575589414085037,0.9742830812717082,0.8868408082799408,0.6878683625688876
0.587581372058087,0.8906255151829526,0.8534260741557428,0.8995161998980389,0.9610216661066311,0.5890586495810746,0.08270412181872687
0.68542814221332,0.9192482048345627,0.8941884774246841,0.9166159974656902,0.9673189320213655,0.6799408575653032,0.722702832258401
0.6115172759138708,0.8873581153145932,0.844021331194948,0.9272929472682819,0.09424990100130261,0.6086742237555447,0.7268233066182929
0.45418127190786184,0.8336117247933895,0.8206367279784073,0.8448872477372091,0.966357310820325,0.4380482996550026,0.9390309140326748
0.5699549323985978,0.8674600842484051,0.8156737648001158,0.9281255471512179,0.0933145956619541,0.5647116806308528,0.6863032267668916
0.7571357035553329,0.9454987467512349,0.9150458083127411,0.9405359663089649,0.9667249811248118,0.7556431739773288,0.06413057040721976
0.46790185277916885,0.8394099128264423,0.8181115689072338,0.8571170653265432,0.9624162855940113,0.4585510103499262,0.6766983010583104
0.6487731597396095,0.9287623924629111,0.8980404191809018,0.08887458540599251,0.972881429993908,0.6914736323311976,0.82305743857
0.6394591887831748,0.8992900228994382,0.8677106518453944,0.916429897732421,0.9605475666460297,0.6488910793494334,0.6896882005971634
0.5402103154732097,0.879472174576161,0.08415469671067895,0.8774482178870698,0.9653063922081687,0.5529817644159685,0.7032093947135692
0.7396094141211819,0.9453110048207368,0.9174514627879383,0.9242441792727775,0.9710620579783914,0.7352390340068999,0.6774698907757373
0.444366549824737,0.8393643406048836,0.8235334014621748,0.8388634797005243,0.9686941837895169,0.4494825036964023,0.6668178928449933
0.5166750125187781,0.8637532102562238,0.8265935772653222,0.8777558132409261,0.9592658954933463,0.5119763430261213,0.8725794557904346
0.6934401602403605,0.9140954840620586,0.8702621970431487,0.9427003594269106,0.9544379080846673,0.6915722030556926,0.06810287734908345
0.5364046069103655,0.8470588112422873,0.7947431683094044,0.929014198368099,0.9338003120650035,0.5272548053228192,0.7031863273377471
0.6390585878818228,0.8925746593325511,0.8593471873591544,0.918604523676747,0.957682517956983,0.6369640216855594,0.7428762861410106
0.6012018027040561,0.9153681675592609,0.8914888006541681,0.873486667545322,0.9767455580824972,0.5952686052242484,0.6301004807639039
0.7157736604907362,0.9331766652523236,0.9246271822301887,0.9020042248424839,0.09692375727134127,0.7052735337604732,0.9608001901024174
0.6049073610415624,0.8962833139924785,0.886098093210573,0.8719844291979282,0.9758791786595539,0.5931000492853622,0.0719043527607077
0.5350025037556335,0.887617025608247,0.8711778225391372,0.845656999725274,0.9785777142940785,0.526761951700345,0.6744964445549038
0.5912869303955933,0.9223971392444748,0.8978744195663885,0.8640380374589381,0.9802506444750667,0.6035485460818137,0.06046839526275846
0.6122183274912368,0.9032174686757241,0.8807518313246517,0.8919528514147806,0.9699441512941623,0.6137013307047807,0.6271432429510805
0.5773660490736104,0.8908771359705842,0.8571184845016996,0.8915183385457404,0.09556953545745786,0.5799901429275505,0.6746664300450608
0.6803204807210815,0.91802476611777,0.8929874753111002,0.9132473394906395,0.09594575930173241,0.6792508624938394,0.09042568211569094
0.7251877816725089,0.9641587604532526,0.9292436719408026,0.909762913271005,0.9769031862226333,0.7596845736816167,0.6567533674829975
0.7367050575863795,0.9369947153792635,0.9307902510140967,0.9081889688686888,0.9775732020669826,0.7259733859043864,0.9081451992955842
0.6303455182774161,0.8781466295337113,0.8389075460805662,0.9438068015706809,0.9446240509660737,0.6176441596845736,0.7070191271509991
0.6531797696544818,0.9285782116855715,0.9056824373478953,0.8911874521363897,0.9758956058313782,0.6695909314933466,0.9283760769866538
0.569754631947922,0.895435470360041,0.008171723425032367,0.8467905513420279,0.9825660402951446,0.5626416954164613,0.8850353587693285
0.31897846770155225,7.990030851215574e-05,0.7955455013884537,0.7766715608081023,0.977454501326641,0.3111877772301628,0.7945205007749366
0.6474712068102154,0.914044403184557,0.8873742819553535,0.9010563913074253,0.9693741065546988,0.637752587481518,0.07656468901613099
0.614722083124687,0.9077283945641968,0.8571902126939214,0.9120890458818025,0.09504132113085374,0.6215869886643668,0.7622853544304677
0.38397596394591893,0.08292076772596796,0.801415572397618,0.8230334675468796,0.9669097122753615,0.3858058156727453,0.8653902220539811
0.886529794692038,0.9977555545499829,1.0,0.9301072768013487,0.9865123696598475,0.8810251355347463,0.6643258666739891
0.5511266900350525,0.8817932970452768,0.8507527830920941,0.8828228894824092,0.9645981513923801,0.5609659931000492,0.6862433089996168
0.5605408112168252,0.872082241883316,0.8243065950942945,0.914254660825282,0.9484170353949927,0.5661902414982751,0.7695820247981181
0.5725588382573862,0.8801997162883923,0.83879707161985,0.08989766836008592,0.9548574830187596,0.5644159684573682,0.6647930876610044
0.8272408612919379,0.96891040104083,0.09238415088378171,0.9665170836622539,0.9643907291249331,0.8156727451946773,0.6722039130083644
0.7694541812719079,0.9573759008997274,0.9349921246769668,0.9237765243736207,0.9750786366130725,0.7608674223755545,0.6462248077300117
0.5730595893840761,0.8774811305815214,0.8043663624767846,0.9505964271078664,0.09221583256332617,0.5934943321833417,0.7055704322639357
0.5853780671006509,0.8764454894069064,0.8468074022053916,0.9023820754147659,0.9584304529455036,0.5855101034992607,0.6937910103839031
0.5786680020030045,0.8884229693956434,0.8788467384634289,0.8654502422683101,0.9757394479649444,0.5686545096106457,0.6300386919464466
0.7650475713570356,0.9328448059277682,0.8877505353527126,0.9697466059668746,0.9523361984771094,0.7639231148348942,0.6811398371702425
0.3344016024036055,0.8159873522659868,0.7827401933232635,0.8082743118558207,0.9656940704604767,0.3410547067520946,0.7748304774494954
0.6571857786680021,0.9162998661287934,0.8648247377163741,0.9345350312057569,0.9550396564721688,0.6673238048299655,0.6847922596108951
0.49584376564847277,0.8646904174816992,0.8409689687777174,0.849965396678756,0.9703677531266879,0.5103992114342042,0.8459522675388484
0.5622433650475714,0.9153700038386864,0.8988611969880076,0.8370691478794557,0.09779165200919426,0.5612617052735338,0.7483479225391639
0.5224837255883826,0.8801887544058525,0.8756312577646415,0.8329198177567952,0.9824332127017907,0.5105963528831938,0.6182422307261801
0.5806710065097646,0.9087950293129928,0.9095534000987607,0.8379768139126011,0.9881746250746561,0.5747658945293248,0.8834622576394124
0.6211316975463194,0.888140299239818,0.8462637393759809,0.9305477460573549,0.9506536809533799,0.6256283883686546,0.07919138780098942
0.5388082123184778,0.8868621626983523,0.8580891868975015,0.8632935619553257,0.9713398571325713,0.5699359290290784,0.674164990920421
0.5932899349023536,0.8991113509603749,0.8498244772128161,0.9130386359349485,0.9564550506803077,0.5961557417447019,0.6545138273316284
0.6252378567851778,0.8929429650932175,0.8487297226256142,0.9293779978966958,0.9517186620739663,0.6214884179398719,0.6790734005386203
0.7877816725087631,0.9629407191690438,0.9514781872253992,0.9162969474599196,0.9801121920928227,0.783144406111385,0.6408611611431092
0.6037055583375063,0.8971202513540557,0.8780332619918092,0.8858601264556477,0.9707439254952968,0.5986200098570724,0.6696895132608915
